shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
15JUNE-595436,40285,47.242944,-122.336245
15JUNE-595436,40286,47.243254,-122.335865
15JUNE-595436,40287,47.243594,-122.335465
15JUNE-595436,40288,47.243964,-122.335115
15JUNE-595436,40289,47.244324,-122.334845
15JUNE-595436,40290,47.244654,-122.334615
15JUNE-595436,40291,47.245014,-122.334405
15JUNE-595436,40292,47.245514,-122.334195
15JUNE-595436,40293,47.245934,-122.334045
15JUNE-595436,40294,47.246614,-122.333865
15JUNE-595436,40295,47.248294,-122.333425
15JUNE-595436,40296,47.248804,-122.333285
15JUNE-595436,40297,47.250214,-122.332905
15JUNE-595436,40298,47.250814,-122.332755
15JUNE-595436,40299,47.251264,-122.332635
15JUNE-595436,40300,47.252084,-122.332405
15JUNE-595436,40301,47.252854,-122.332175
15JUNE-595436,40302,47.253404,-122.331975
15JUNE-595436,40303,47.253744,-122.331835
15JUNE-595436,40304,47.254114,-122.331685
15JUNE-595436,40305,47.254344,-122.331575
15JUNE-595436,40306,47.254824,-122.331345
15JUNE-595436,40307,47.255254,-122.331135
15JUNE-595436,40308,47.255794,-122.330845
15JUNE-595436,40309,47.256374,-122.330485
15JUNE-595436,40310,47.256904,-122.330155
15JUNE-595436,40311,47.257134,-122.329995
15JUNE-595436,40312,47.257394,-122.329815
15JUNE-595436,40313,47.257904,-122.329465
15JUNE-595436,40314,47.258304,-122.329145
15JUNE-595436,40315,47.258714,-122.328805
15JUNE-595436,40316,47.259274,-122.328305
15JUNE-595436,40317,47.259754,-122.327845
15JUNE-595436,40318,47.260064,-122.327535
15JUNE-595436,40319,47.260354,-122.327235
15JUNE-595436,40320,47.260924,-122.326635
15JUNE-595436,40321,47.261534,-122.325975
15JUNE-595436,40322,47.262424,-122.324995
15JUNE-595436,40323,47.264464,-122.322785
15JUNE-595436,40324,47.264814,-122.322395
15JUNE-595436,40325,47.265364,-122.321795
15JUNE-595436,40326,47.265744,-122.321385
15JUNE-595436,40327,47.266714,-122.320335
15JUNE-595436,40328,47.267604,-122.319355
15JUNE-595436,40329,47.267824,-122.319115
15JUNE-595436,40330,47.268214,-122.318695
15JUNE-595436,40331,47.268604,-122.318275
15JUNE-595436,40332,47.269024,-122.317855
15JUNE-595436,40333,47.269574,-122.317295
15JUNE-595436,40334,47.270444,-122.316485
15JUNE-595436,40335,47.271624,-122.315475
15JUNE-595436,40336,47.271854,-122.315285
15JUNE-595436,40337,47.272704,-122.314635
15JUNE-595436,40338,47.273584,-122.313995
15JUNE-595436,40339,47.274104,-122.313665
15JUNE-595436,40340,47.274624,-122.313325
15JUNE-595436,40341,47.275634,-122.312685
15JUNE-595436,40342,47.276664,-122.312055
15JUNE-595436,40343,47.278494,-122.310915
15JUNE-595436,40344,47.278964,-122.310625
15JUNE-595436,40345,47.279304,-122.310415
15JUNE-595436,40346,47.280054,-122.309955
15JUNE-595436,40347,47.280514,-122.309695
15JUNE-595436,40348,47.280924,-122.309485
15JUNE-595436,40349,47.281704,-122.309135
15JUNE-595436,40350,47.282074,-122.308985
15JUNE-595436,40351,47.283124,-122.308585
15JUNE-595436,40352,47.283784,-122.308375
15JUNE-595436,40353,47.284734,-122.308025
15JUNE-595436,40354,47.285104,-122.307885
15JUNE-595436,40355,47.285644,-122.307715
15JUNE-595436,40356,47.285854,-122.307655
15JUNE-595436,40357,47.286504,-122.307445
15JUNE-595436,40358,47.287404,-122.307125
15JUNE-595436,40359,47.288164,-122.306875
15JUNE-595436,40360,47.288374,-122.306805
15JUNE-595436,40361,47.289144,-122.306545
15JUNE-595436,40362,47.289534,-122.306425
15JUNE-595436,40363,47.289674,-122.306375
15JUNE-595436,40364,47.289894,-122.306295
15JUNE-595436,40365,47.292924,-122.305275
15JUNE-595436,40366,47.293234,-122.305175
15JUNE-595436,40367,47.294134,-122.304865
15JUNE-595436,40368,47.294524,-122.304725
15JUNE-595436,40369,47.295324,-122.304455
15JUNE-595436,40370,47.296034,-122.304225
15JUNE-595436,40371,47.298454,-122.303415
15JUNE-595436,40372,47.300594,-122.302695
15JUNE-595436,40373,47.304464,-122.301395
15JUNE-595436,40374,47.306414,-122.300735
15JUNE-595436,40375,47.307484,-122.300365
15JUNE-595436,40376,47.308394,-122.300015
15JUNE-595436,40377,47.309314,-122.299625
15JUNE-595436,40378,47.311084,-122.298915
15JUNE-595436,40379,47.311774,-122.298615
15JUNE-595436,40380,47.312954,-122.298145
15JUNE-595436,40381,47.313484,-122.297935
15JUNE-595436,40382,47.313974,-122.297695
15JUNE-595436,40383,47.315094,-122.297275
15JUNE-595436,40384,47.316844,-122.296565
15JUNE-595436,40385,47.317654,-122.296225
15JUNE-595436,40386,47.318744,-122.295785
15JUNE-595436,40387,47.319554,-122.295455
15JUNE-595436,40388,47.320194,-122.295225
15JUNE-595436,40389,47.321274,-122.294835
15JUNE-595436,40390,47.321894,-122.294655
15JUNE-595436,40391,47.322464,-122.294515
15JUNE-595436,40392,47.322684,-122.294455
15JUNE-595436,40393,47.323174,-122.294365
15JUNE-595436,40394,47.323694,-122.294275
15JUNE-595436,40395,47.323784,-122.294265
15JUNE-595436,40396,47.325024,-122.294085
15JUNE-595436,40397,47.325284,-122.294065
15JUNE-595436,40398,47.326744,-122.293935
15JUNE-595436,40399,47.327034,-122.293915
15JUNE-595436,40400,47.327284,-122.293895
15JUNE-595436,40401,47.328684,-122.293775
15JUNE-595436,40402,47.331444,-122.293545
15JUNE-595436,40403,47.332814,-122.293425
15JUNE-595436,40404,47.336634,-122.293105
15JUNE-595436,40405,47.337484,-122.293035
15JUNE-595436,40406,47.342014,-122.292645
15JUNE-595436,40407,47.342674,-122.292595
15JUNE-595436,40408,47.343324,-122.292555
15JUNE-595436,40409,47.343854,-122.292545
15JUNE-595436,40410,47.344274,-122.292565
15JUNE-595436,40411,47.345034,-122.292635
15JUNE-595436,40412,47.345614,-122.292735
15JUNE-595436,40413,47.346284,-122.292885
15JUNE-595436,40414,47.346994,-122.293095
15JUNE-595436,40415,47.347714,-122.293355
15JUNE-595436,40416,47.348204,-122.293565
15JUNE-595436,40417,47.348994,-122.293945
15JUNE-595436,40418,47.350944,-122.294915
15JUNE-595436,40419,47.351794,-122.295325
15JUNE-595436,40420,47.352214,-122.295495
15JUNE-595436,40421,47.352494,-122.295615
15JUNE-595436,40422,47.352864,-122.295745
15JUNE-595436,40423,47.352984,-122.295785
15JUNE-595436,40424,47.353354,-122.295925
15JUNE-595436,40425,47.353504,-122.295965
15JUNE-595436,40426,47.354044,-122.296095
15JUNE-595436,40427,47.354854,-122.296245
15JUNE-595436,40428,47.355114,-122.296285
15JUNE-595436,40429,47.355704,-122.296335
15JUNE-595436,40430,47.356294,-122.296355
15JUNE-595436,40431,47.356954,-122.296345
15JUNE-595436,40432,47.357554,-122.296285
15JUNE-595436,40433,47.357844,-122.296255
15JUNE-595436,40434,47.358104,-122.296215
15JUNE-595436,40435,47.358194,-122.296205
15JUNE-595436,40436,47.358484,-122.296145
15JUNE-595436,40437,47.358854,-122.296065
15JUNE-595436,40438,47.359604,-122.295875
15JUNE-595436,40439,47.362314,-122.295165
15JUNE-595436,40440,47.362624,-122.295085
15JUNE-595436,40441,47.363044,-122.294975
15JUNE-595436,40442,47.366044,-122.294215
15JUNE-595436,40443,47.368864,-122.293485
15JUNE-595436,40444,47.369394,-122.293355
15JUNE-595436,40445,47.369664,-122.293285
15JUNE-595436,40446,47.369914,-122.293225
15JUNE-595436,40447,47.371154,-122.292905
15JUNE-595436,40448,47.373374,-122.292335
15JUNE-595436,40449,47.376474,-122.291535
15JUNE-595436,40450,47.379244,-122.290825
15JUNE-595436,40451,47.380554,-122.290495
15JUNE-595436,40452,47.381124,-122.290385
15JUNE-595436,40453,47.381794,-122.290265
15JUNE-595436,40454,47.382874,-122.290125
15JUNE-595436,40455,47.383634,-122.290045
15JUNE-595436,40456,47.384124,-122.290025
15JUNE-595436,40457,47.384714,-122.290005
15JUNE-595436,40458,47.385254,-122.290005
15JUNE-595436,40459,47.385924,-122.290015
15JUNE-595436,40460,47.386284,-122.290025
15JUNE-595436,40461,47.386644,-122.290045
15JUNE-595436,40462,47.387734,-122.290155
15JUNE-595436,40463,47.388214,-122.290215
15JUNE-595436,40464,47.389484,-122.290415
15JUNE-595436,40465,47.390594,-122.290585
15JUNE-595436,40466,47.391614,-122.290725
15JUNE-595436,40467,47.391984,-122.290785
15JUNE-595436,40468,47.395014,-122.291235
15JUNE-595436,40469,47.395824,-122.291325
15JUNE-595436,40470,47.396864,-122.291485
15JUNE-595436,40471,47.400504,-122.292045
15JUNE-595436,40472,47.401414,-122.292165
15JUNE-595436,40473,47.402104,-122.292225
15JUNE-595436,40474,47.402764,-122.292265
15JUNE-595436,40475,47.403524,-122.292285
15JUNE-595436,40476,47.404154,-122.292275
15JUNE-595436,40477,47.404594,-122.292255
15JUNE-595436,40478,47.404954,-122.292245
15JUNE-595436,40479,47.405884,-122.292175
15JUNE-595436,40480,47.406684,-122.292095
15JUNE-595436,40481,47.407524,-122.291955
15JUNE-595436,40482,47.408164,-122.291825
15JUNE-595436,40483,47.409304,-122.291555
15JUNE-595436,40484,47.410964,-122.291105
15JUNE-595436,40485,47.412094,-122.290805
15JUNE-595436,40486,47.413124,-122.290525
15JUNE-595436,40487,47.413724,-122.290355
15JUNE-595436,40488,47.414544,-122.290145
15JUNE-595436,40489,47.415444,-122.289895
15JUNE-595436,40490,47.416134,-122.289695
15JUNE-595436,40491,47.416514,-122.289545
15JUNE-595436,40492,47.416774,-122.289435
15JUNE-595436,40493,47.417484,-122.289095
15JUNE-595436,40494,47.417994,-122.288805
15JUNE-595436,40495,47.418334,-122.288595
15JUNE-595436,40496,47.418874,-122.288225
15JUNE-595436,40497,47.419414,-122.287795
15JUNE-595436,40498,47.419794,-122.287455
15JUNE-595436,40499,47.419984,-122.287295
15JUNE-595436,40500,47.420434,-122.286855
15JUNE-595436,40501,47.420944,-122.286285
15JUNE-595436,40502,47.421294,-122.285865
15JUNE-595436,40503,47.421864,-122.285125
15JUNE-595436,40504,47.422354,-122.284415
15JUNE-595436,40505,47.423624,-122.282465
15JUNE-595436,40506,47.424424,-122.281245
15JUNE-595436,40507,47.425954,-122.278895
15JUNE-595436,40508,47.427504,-122.276535
15JUNE-595436,40509,47.428734,-122.274655
15JUNE-595436,40510,47.429014,-122.274235
15JUNE-595436,40511,47.429694,-122.273195
15JUNE-595436,40512,47.429964,-122.272815
15JUNE-595436,40513,47.430284,-122.272395
15JUNE-595436,40514,47.430804,-122.271805
15JUNE-595436,40515,47.431134,-122.271485
15JUNE-595436,40516,47.431414,-122.271235
15JUNE-595436,40517,47.431894,-122.270865
15JUNE-595436,40518,47.432344,-122.270565
15JUNE-595436,40519,47.432684,-122.270375
15JUNE-595436,40520,47.432974,-122.270225
15JUNE-595436,40521,47.433294,-122.270095
15JUNE-595436,40522,47.433614,-122.269975
15JUNE-595436,40523,47.434004,-122.269865
15JUNE-595436,40524,47.434644,-122.269715
15JUNE-595436,40525,47.437154,-122.269155
15JUNE-595436,40526,47.437944,-122.268985
15JUNE-595436,40527,47.439714,-122.268595
15JUNE-595436,40528,47.440684,-122.268385
15JUNE-595436,40529,47.441204,-122.268265
15JUNE-595436,40530,47.442184,-122.268045
15JUNE-595436,40531,47.442424,-122.267995
15JUNE-595436,40532,47.443744,-122.267705
15JUNE-595436,40533,47.444534,-122.267525
15JUNE-595436,40534,47.445164,-122.267355
15JUNE-595436,40535,47.445734,-122.267195
15JUNE-595436,40536,47.446294,-122.267035
15JUNE-595436,40537,47.447154,-122.266735
15JUNE-595436,40538,47.448554,-122.266185
15JUNE-595436,40539,47.449544,-122.265765
15JUNE-595436,40540,47.450524,-122.265345
15JUNE-595436,40541,47.452594,-122.264475
15JUNE-595436,40542,47.453584,-122.264085
15JUNE-595436,40543,47.453934,-122.263965
15JUNE-595436,40544,47.454194,-122.263885
15JUNE-595436,40545,47.454454,-122.263815
15JUNE-595436,40546,47.455124,-122.263655
15JUNE-595436,40547,47.455414,-122.263595
15JUNE-595436,40548,47.455644,-122.263555
15JUNE-595436,40549,47.455994,-122.263515
15JUNE-595436,40550,47.457384,-122.263405
15JUNE-595436,40551,47.457614,-122.263505
15JUNE-595436,40552,47.457864,-122.263515
15JUNE-595436,40553,47.458344,-122.263505
15JUNE-595436,40554,47.458774,-122.263545
15JUNE-595436,40555,47.460514,-122.263715
15JUNE-595436,40556,47.460794,-122.263755
15JUNE-595436,40557,47.460984,-122.263795
15JUNE-595436,40558,47.461164,-122.263855
15JUNE-595436,40559,47.461354,-122.263925
15JUNE-595436,40560,47.461544,-122.264015
15JUNE-595436,40561,47.461844,-122.264215
15JUNE-595436,40562,47.462034,-122.264345
15JUNE-595436,40563,47.462264,-122.264525
15JUNE-595436,40564,47.462624,-122.264825
15JUNE-595436,40565,47.462904,-122.265065
15JUNE-595436,40566,47.463104,-122.265215
15JUNE-595436,40567,47.463674,-122.265655
15JUNE-595436,40568,47.463964,-122.265845
15JUNE-595436,40569,47.464254,-122.266005
15JUNE-595436,40570,47.464954,-122.266325
15JUNE-595436,40571,47.465074,-122.266375
15JUNE-595436,40572,47.465574,-122.266615
15JUNE-595436,40573,47.466144,-122.266895
15JUNE-595436,40574,47.466434,-122.267025
15JUNE-595436,40575,47.466804,-122.267155
15JUNE-595436,40576,47.467754,-122.267415
15JUNE-595436,40577,47.468084,-122.267545
15JUNE-595436,40578,47.468534,-122.267695
15JUNE-595436,40579,47.469814,-122.268065
15JUNE-595436,40580,47.470344,-122.268225
15JUNE-595436,40581,47.470984,-122.268405
15JUNE-595436,40582,47.471484,-122.268535
15JUNE-595436,40583,47.471994,-122.268675
15JUNE-595436,40584,47.472734,-122.268875
15JUNE-595436,40585,47.473154,-122.268995
15JUNE-595436,40586,47.473694,-122.269185
15JUNE-595436,40587,47.474044,-122.269325
15JUNE-595436,40588,47.474544,-122.269545
15JUNE-595436,40589,47.474854,-122.269695
15JUNE-595436,40590,47.475454,-122.269985
15JUNE-595436,40591,47.476234,-122.270375
15JUNE-595436,40592,47.476654,-122.270585
15JUNE-595436,40593,47.477614,-122.271045
15JUNE-595436,40594,47.477894,-122.271185
15JUNE-595436,40595,47.478294,-122.271345
15JUNE-595436,40596,47.478634,-122.271465
15JUNE-595436,40597,47.478954,-122.271575
15JUNE-595436,40598,47.479264,-122.271655
15JUNE-595436,40599,47.479564,-122.271695
15JUNE-595436,40600,47.479954,-122.271715
15JUNE-595436,40601,47.480174,-122.271715
15JUNE-595436,40602,47.480444,-122.271705
15JUNE-595436,40603,47.480684,-122.271675
15JUNE-595436,40604,47.480984,-122.271625
15JUNE-595436,40605,47.481304,-122.271545
15JUNE-595436,40606,47.481534,-122.271475
15JUNE-595436,40607,47.481804,-122.271375
15JUNE-595436,40608,47.482064,-122.271265
15JUNE-595436,40609,47.482344,-122.271125
15JUNE-595436,40610,47.482554,-122.271015
15JUNE-595436,40611,47.482864,-122.270815
15JUNE-595436,40612,47.483204,-122.270575
15JUNE-595436,40613,47.483504,-122.270345
15JUNE-595436,40614,47.483704,-122.270165
15JUNE-595436,40615,47.484094,-122.269795
15JUNE-595436,40616,47.484304,-122.269565
15JUNE-595436,40617,47.484584,-122.269215
15JUNE-595436,40618,47.484864,-122.268875
15JUNE-595436,40619,47.485184,-122.268475
15JUNE-595436,40620,47.485924,-122.267525
15JUNE-595436,40621,47.486554,-122.266715
15JUNE-595436,40622,47.486634,-122.266615
15JUNE-595436,40623,47.487234,-122.265845
15JUNE-595436,40624,47.487494,-122.265545
15JUNE-595436,40625,47.487704,-122.265325
15JUNE-595436,40626,47.487884,-122.265155
15JUNE-595436,40627,47.488064,-122.265015
15JUNE-595436,40628,47.488204,-122.264895
15JUNE-595436,40629,47.488364,-122.264785
15JUNE-595436,40630,47.488514,-122.264695
15JUNE-595436,40631,47.488744,-122.264565
15JUNE-595436,40632,47.488934,-122.264475
15JUNE-595436,40633,47.489134,-122.264415
15JUNE-595436,40634,47.489534,-122.264335
15JUNE-595436,40635,47.489864,-122.264305
15JUNE-595436,40636,47.490244,-122.264305
15JUNE-595436,40637,47.490504,-122.264345
15JUNE-595436,40638,47.490764,-122.264415
15JUNE-595436,40639,47.490994,-122.264495
15JUNE-595436,40640,47.491314,-122.264635
15JUNE-595436,40641,47.491574,-122.264785
15JUNE-595436,40642,47.491794,-122.264935
15JUNE-595436,40643,47.492064,-122.265165
15JUNE-595436,40644,47.492324,-122.265415
15JUNE-595436,40645,47.492614,-122.265735
15JUNE-595436,40646,47.492884,-122.266065
15JUNE-595436,40647,47.495754,-122.269585
15JUNE-595436,40648,47.495974,-122.269855
15JUNE-595436,40649,47.496804,-122.270835
15JUNE-595436,40650,47.497334,-122.271445
15JUNE-595436,40651,47.497854,-122.272025
15JUNE-595436,40652,47.497944,-122.272125
15JUNE-595436,40653,47.498504,-122.272735
15JUNE-595436,40654,47.499364,-122.273635
15JUNE-595436,40655,47.499474,-122.273765
15JUNE-595436,40656,47.499684,-122.273995
15JUNE-595436,40657,47.500314,-122.274625
15JUNE-595436,40658,47.500794,-122.275115
15JUNE-595436,40659,47.501444,-122.275795
15JUNE-595436,40660,47.503104,-122.277485
15JUNE-595436,40661,47.503774,-122.278125
15JUNE-595436,40662,47.504364,-122.278675
15JUNE-595436,40663,47.504844,-122.279075
15JUNE-595436,40664,47.505874,-122.279935
15JUNE-595436,40665,47.506524,-122.280425
15JUNE-595436,40666,47.506714,-122.280575
15JUNE-595436,40667,47.507824,-122.281415
15JUNE-595436,40668,47.509954,-122.283005
15JUNE-595436,40669,47.511124,-122.283905
15JUNE-595436,40670,47.511854,-122.284455
15JUNE-595436,40671,47.512764,-122.285145
15JUNE-595436,40672,47.515084,-122.286915
15JUNE-595436,40673,47.515934,-122.287545
15JUNE-595436,40674,47.516554,-122.287955
15JUNE-595436,40675,47.517124,-122.288285
15JUNE-595436,40676,47.518084,-122.288785
15JUNE-595436,40677,47.518974,-122.289215
15JUNE-595436,40678,47.519704,-122.289575
15JUNE-595436,40679,47.520284,-122.289865
15JUNE-595436,40680,47.520964,-122.290195
15JUNE-595436,40681,47.521504,-122.290445
15JUNE-595436,40682,47.522214,-122.290705
15JUNE-595436,40683,47.522994,-122.290955
15JUNE-595436,40684,47.524294,-122.291345
15JUNE-595436,40685,47.525704,-122.291795
15JUNE-595436,40686,47.526894,-122.292225
15JUNE-595436,40687,47.528244,-122.292745
15JUNE-595436,40688,47.529384,-122.293235
15JUNE-595436,40689,47.530454,-122.293715
15JUNE-595436,40690,47.533144,-122.295035
15JUNE-595436,40691,47.534044,-122.295495
15JUNE-595436,40692,47.534584,-122.295825
15JUNE-595436,40693,47.535044,-122.296135
15JUNE-595436,40694,47.535494,-122.296475
15JUNE-595436,40695,47.535894,-122.296805
15JUNE-595436,40696,47.536304,-122.297155
15JUNE-595436,40697,47.536764,-122.297605
15JUNE-595436,40698,47.537214,-122.298095
15JUNE-595436,40699,47.537824,-122.298795
15JUNE-595436,40700,47.540264,-122.301645
15JUNE-595436,40701,47.541044,-122.302565
15JUNE-595436,40702,47.541444,-122.303045
15JUNE-595436,40703,47.541614,-122.303235
15JUNE-595436,40704,47.542444,-122.304175
15JUNE-595436,40705,47.543424,-122.305245
15JUNE-595436,40706,47.544414,-122.306285
15JUNE-595436,40707,47.545504,-122.307455
15JUNE-595436,40708,47.545854,-122.307845
15JUNE-595436,40709,47.546144,-122.308195
15JUNE-595436,40710,47.546494,-122.308635
15JUNE-595436,40711,47.546654,-122.308845
15JUNE-595436,40712,47.547054,-122.309415
15JUNE-595436,40713,47.547194,-122.309615
15JUNE-595436,40714,47.547414,-122.309955
15JUNE-595436,40715,47.547874,-122.310675
15JUNE-595436,40716,47.548544,-122.311745
15JUNE-595436,40717,47.548794,-122.312165
15JUNE-595436,40718,47.549224,-122.312875
15JUNE-595436,40719,47.549374,-122.313115
15JUNE-595436,40720,47.549574,-122.313455
15JUNE-595436,40721,47.550384,-122.314825
15JUNE-595436,40722,47.550654,-122.315265
15JUNE-595436,40723,47.550754,-122.315415
15JUNE-595436,40724,47.550964,-122.315745
15JUNE-595436,40725,47.551234,-122.316105
15JUNE-595436,40726,47.551494,-122.316405
15JUNE-595436,40727,47.551744,-122.316645
15JUNE-595436,40728,47.552074,-122.316905
15JUNE-595436,40729,47.552314,-122.317075
15JUNE-595436,40730,47.552694,-122.317305
15JUNE-595436,40731,47.553464,-122.317755
15JUNE-595436,40732,47.554294,-122.318245
15JUNE-595436,40733,47.554934,-122.318635
15JUNE-595436,40734,47.555414,-122.318955
15JUNE-595436,40735,47.555664,-122.319125
15JUNE-595436,40736,47.555904,-122.319285
15JUNE-595436,40737,47.557194,-122.320185
15JUNE-595436,40738,47.557584,-122.320445
15JUNE-595436,40739,47.557944,-122.320655
15JUNE-595436,40740,47.558284,-122.320835
15JUNE-595436,40741,47.558774,-122.321035
15JUNE-595436,40742,47.559274,-122.321205
15JUNE-595436,40743,47.559754,-122.321335
15JUNE-595436,40744,47.560204,-122.321415
15JUNE-595436,40745,47.560474,-122.321455
15JUNE-595436,40746,47.560654,-122.321475
15JUNE-595436,40747,47.561484,-122.321455
15JUNE-595436,40748,47.561904,-122.321395
15JUNE-595436,40749,47.562524,-122.321285
15JUNE-595436,40750,47.564794,-122.320845
15JUNE-595436,40751,47.565554,-122.320695
15JUNE-595436,40752,47.566634,-122.320495
15JUNE-595436,40753,47.566854,-122.320465
15JUNE-595436,40754,47.567184,-122.320335
15JUNE-595436,40755,47.567454,-122.320245
15JUNE-595436,40756,47.567884,-122.320145
15JUNE-595436,40757,47.568314,-122.320065
15JUNE-595436,40758,47.568484,-122.320025
15JUNE-595436,40759,47.568744,-122.319965
15JUNE-595436,40760,47.569144,-122.319865
15JUNE-595436,40761,47.569494,-122.319795
15JUNE-595436,40762,47.569664,-122.319775
15JUNE-595436,40763,47.569994,-122.319795
15JUNE-595436,40764,47.570164,-122.319845
15JUNE-595436,40765,47.570294,-122.319915
15JUNE-595436,40766,47.570534,-122.320055
15JUNE-595436,40767,47.570714,-122.320195
15JUNE-595436,40768,47.570924,-122.320445
15JUNE-595436,40769,47.571144,-122.320765
15JUNE-595436,40770,47.571234,-122.320945
15JUNE-595436,40771,47.571324,-122.321185
15JUNE-595436,40772,47.571364,-122.321295
15JUNE-595436,40773,47.571424,-122.321515
15JUNE-595436,40774,47.571454,-122.321635
15JUNE-595436,40775,47.571484,-122.321795
15JUNE-595436,40776,47.571524,-122.322145
15JUNE-595436,40777,47.571534,-122.322505
15JUNE-595436,40778,47.571534,-122.322735
15JUNE-595436,40779,47.571514,-122.324005
15JUNE-595436,40780,47.571524,-122.324375
15JUNE-595436,40781,47.571544,-122.324545
15JUNE-595436,40782,47.571584,-122.324695
15JUNE-595436,40783,47.571594,-122.325225
15JUNE-595436,40784,47.571614,-122.325775
15JUNE-595436,40785,47.571634,-122.325955
15JUNE-595436,40786,47.571694,-122.326325
15JUNE-595436,40787,47.571704,-122.326505
15JUNE-595436,40788,47.571704,-122.326695
15JUNE-595436,40789,47.571694,-122.327515
15JUNE-595436,40790,47.571807,-122.327515
15JUNE-595436,50001,47.571807,-122.327515
15JUNE-595436,50002,47.577464,-122.327515
15JUNE-595436,50003,47.577854,-122.327525
15JUNE-595436,50004,47.578214,-122.327545
15JUNE-595436,50005,47.579794,-122.327545
15JUNE-595436,50006,47.579932,-122.327553
15JUNE-595436,60001,47.579932,-122.327553
15JUNE-595436,60002,47.579984,-122.327555
15JUNE-595436,60003,47.580244,-122.327575
15JUNE-595436,60004,47.580734,-122.327565
15JUNE-595436,60005,47.581124,-122.327555
15JUNE-595436,60006,47.582934,-122.327545
15JUNE-595436,60007,47.586154,-122.327535
15JUNE-595436,60008,47.586299,-122.327544
15JUNE-595436,70001,47.586299,-122.327544
15JUNE-595436,70002,47.586484,-122.327555
15JUNE-595436,70003,47.586814,-122.327565
15JUNE-595436,70004,47.587404,-122.327545
15JUNE-595436,70005,47.588314,-122.327545
15JUNE-595436,70006,47.588464,-122.327525
15JUNE-595436,70007,47.588644,-122.327505
15JUNE-595436,70008,47.588974,-122.327455
15JUNE-595436,70009,47.589284,-122.327385
15JUNE-595436,70010,47.589504,-122.327355
15JUNE-595436,70011,47.589804,-122.327345
15JUNE-595436,70012,47.591134,-122.327375
15JUNE-595436,70013,47.591774,-122.327415
15JUNE-595436,70014,47.592250,-122.327415
15JUNE-595436,80001,47.592250,-122.327415
15JUNE-595436,80002,47.592414,-122.327415
15JUNE-595436,80003,47.592414,-122.327755
15JUNE-595436,80004,47.592414,-122.328125
15JUNE-595436,80005,47.592404,-122.329065
15JUNE-595436,80006,47.592914,-122.329065
15JUNE-595436,80007,47.593364,-122.329055
15JUNE-595436,80008,47.593704,-122.329055
15JUNE-595436,80009,47.594154,-122.329045
15JUNE-595436,80010,47.594574,-122.329045
15JUNE-595436,80011,47.594874,-122.329045
15JUNE-595436,80012,47.595184,-122.329035
15JUNE-595436,80013,47.595834,-122.329025
15JUNE-595436,80014,47.596334,-122.329015
15JUNE-595436,80015,47.596674,-122.329025
15JUNE-595436,80016,47.597194,-122.329035
15JUNE-595436,80017,47.597494,-122.329035
15JUNE-595436,80018,47.597594,-122.329035
15JUNE-595436,80019,47.598554,-122.329035
15JUNE-595436,80020,47.598814,-122.329035
15JUNE-595436,80021,47.598880,-122.329035
15JUNE-595436,90001,47.598880,-122.329035
15JUNE-595436,90002,47.599194,-122.329035
15JUNE-595436,90003,47.600044,-122.329005
15JUNE-595436,90004,47.600864,-122.328975
15JUNE-595436,90005,47.601094,-122.328975
15JUNE-595436,90006,47.601274,-122.328965
15JUNE-595436,90007,47.601419,-122.328972
15JUNE-595436,100001,47.601419,-122.328972
15JUNE-595436,100002,47.601494,-122.328975
15JUNE-595436,100003,47.601724,-122.329025
15JUNE-595436,100004,47.601864,-122.329095
15JUNE-595436,100005,47.601904,-122.329115
15JUNE-595436,100006,47.601994,-122.329165
15JUNE-595436,100007,47.602174,-122.329295
15JUNE-595436,100008,47.602304,-122.329415
15JUNE-595436,100009,47.602504,-122.329605
15JUNE-595436,100010,47.603244,-122.330265
15JUNE-595436,100011,47.603554,-122.330545
15JUNE-595436,100012,47.603944,-122.330915
15JUNE-595436,100013,47.604411,-122.331344
15JUNE-595436,110001,47.604411,-122.331344
15JUNE-595436,110002,47.604684,-122.331595
15JUNE-595436,110003,47.605364,-122.332245
15JUNE-595436,110004,47.605524,-122.332395
15JUNE-595436,110005,47.605904,-122.332745
15JUNE-595436,110006,47.606104,-122.332915
15JUNE-595436,110007,47.606354,-122.333155
15JUNE-595436,110008,47.606754,-122.333545
15JUNE-595436,110009,47.607418,-122.334164
15JUNE-595436,120001,47.607418,-122.334164
15JUNE-595436,120002,47.607474,-122.334215
15JUNE-595436,120003,47.607874,-122.334595
15JUNE-595436,120004,47.608184,-122.334855
15JUNE-595436,120005,47.608734,-122.335385
15JUNE-595436,120006,47.609204,-122.335805
15JUNE-595436,120007,47.609704,-122.336265
15JUNE-595436,120008,47.610204,-122.336705
15JUNE-595436,120009,47.610772,-122.337239
15JUNE-595436,130001,47.610772,-122.337239
15JUNE-595436,130002,47.611184,-122.337625
15JUNE-595436,130003,47.611504,-122.337925
15JUNE-595436,130004,47.611684,-122.338085
15JUNE-595436,130005,47.611894,-122.338275
15JUNE-595436,130006,47.612164,-122.338555
15JUNE-595436,130007,47.612354,-122.338105
15JUNE-595436,130008,47.612494,-122.337765
15JUNE-595436,130009,47.612654,-122.337395
15JUNE-595436,130010,47.613007,-122.336576
15JUNE-595436,140001,47.613007,-122.336576
15JUNE-595436,140002,47.613124,-122.336305
15JUNE-595436,140003,47.613234,-122.336035
15JUNE-595436,140004,47.613374,-122.335715
